what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1288206594944
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.views.showView",1288206610517
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1288206624056
activated,perspective,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1288206636104
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288206636134
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288206648151
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288206705173
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288206713395
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288206786109
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288206792759
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288206933742
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288206938588
opened,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1288206944417
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1288206944607
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288206963204
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207230709
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288207237468
opened,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1288207244719
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1288207245029
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288207330963
opened,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1288207331193
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1288207331293
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1288207335950
closed,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1288207335970
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288207337813
opened,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1288207338183
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1288207338363
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207416646
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207438007
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207438587
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207565820
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207565991
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207569386
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288207573191
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207579520
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207682518
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207686113
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207765017
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207770625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207773709
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1288207773759
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207776503
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207780068
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288207783944
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207800378
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207809751
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207813627
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207870999
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207873833
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207879301
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288207882125
started,bundle,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser",1288207884889
opened,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1288207887954
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1288207888034
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207906020
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207908133
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207908733
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207910326
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288207916615
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207919239
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207924686
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288207930174
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207962331
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207980647
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207982700
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207985223
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207987106
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207988929
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207990481
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207992053
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207993545
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207995568
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288207997611
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288208012463
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1288208022627
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1288208022727
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288208036637
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288208050487
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288208178081
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288208179533
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288208184420
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288208296932
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288208299225
opened,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1288208300397
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1288208300537
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288208312915
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288208342998
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288208346473
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1288208357559
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1288208391518
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288208392709
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1288208410295
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1288208416744
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1288208420029
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288208423594
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288208426718
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1288208428240
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288208432817
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288208439677
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288208453156
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1288208455720
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288208473886
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288208474537
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288208476009
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288208479815
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288208604935
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288208606537
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288208650700
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288208654296
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288210887477
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288210891262
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288210900425
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288210926763
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1288210952550
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1288210952550
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1288210952550
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1288210952550
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1288210952931
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1288210952951
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1288210952951
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1288210952951
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1288210952951
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1288210952961
stopped,bundle,com.python.pydev.codecompletion,1.6.3.2010100513,"com.python.pydev.codecompletion",1288210952961
stopped,bundle,com.python.pydev.refactoring,1.6.3.2010100513,"com.python.pydev.refactoring",1288210952961
stopped,bundle,com.python.pydev.analysis,1.6.3.2010100513,"com.python.pydev.analysis",1288210952961
stopped,bundle,com.python.pydev.debug,1.6.3.2010100513,"com.python.pydev.debug",1288210952961
stopped,bundle,com.python.pydev.fastparser,1.6.3.2010100513,"com.python.pydev.fastparser",1288210952961
stopped,bundle,com.python.pydev,1.6.3.2010100513,"com.python.pydev",1288210952961
stopped,bundle,org.python.pydev.django,1.6.3.2010100513,"org.python.pydev.django",1288210952961
stopped,bundle,org.python.pydev.customizations,1.6.3.2010100513,"org.python.pydev.customizations",1288210952961
stopped,bundle,org.python.pydev.debug,1.6.3.2010100513,"org.python.pydev.debug",1288210953071
stopped,bundle,org.python.pydev.red_core,1.6.3.2010100513,"org.python.pydev.red_core",1288210953071
stopped,bundle,org.python.pydev.refactoring,1.6.3.2010100513,"org.python.pydev.refactoring",1288210953071
stopped,bundle,org.python.pydev,1.6.3.2010100513,"org.python.pydev",1288210956957
stopped,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1288210960061
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1288210960101
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.303.v201004290328,"org.eclipse.wst.xsd.ui",1288210960101
stopped,bundle,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui",1288210960101
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1288210960101
stopped,bundle,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui",1288210960101
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1288210960542
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1288210960542
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1288210960582
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1288210960602
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1288210960602
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1288210960602
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1288210960602
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1288210960602
stopped,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1288210960602
stopped,bundle,org.eclipse.mylyn.help.ui,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.help.ui",1288210960602
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.tasks.bugs",1288210960602
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1288210960682
stopped,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1288210960692
stopped,bundle,org.tigris.subversion.subclipse.ui,1.0.0,"org.tigris.subversion.subclipse.ui",1288210960692
stopped,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1288210963356
stopped,bundle,org.tigris.subversion.subclipse.core,1.0.0,"org.tigris.subversion.subclipse.core",1288210965269
stopped,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1288210965279
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1288210965329
stopped,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1288210967291
stopped,bundle,org.eclipse.mylyn.wikitext.ui,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.ui",1288210967352
stopped,bundle,org.python.pydev.jython,1.6.3.2010100513,"org.python.pydev.jython",1288210967352
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1288742518539
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1288742518539
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1288742518539
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1288742518539
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1288742518539
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1288742518539
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1288742518539
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1288742518539
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1288742518539
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1288742518539
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1288742518539
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1288742518539
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1288742518539
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1288742518539
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1288742518539
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1288742518539
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1288742518539
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1288742518539
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1288742518539
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1288742518539
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1288742518539
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1288742518539
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1288742518539
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1288742518539
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1288742518539
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1288742518539
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1288742518539
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1288742518539
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1288742518539
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1288742518539
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1288742518539
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1288742518539
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1288742518539
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1288742518539
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1288742518539
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1288742518539
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1288742518539
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1288742518539
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1288742518539
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1288742518539
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1288742518539
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1288742518539
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1288742518539
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1288742518539
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1288742518539
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1288742518539
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1288742518539
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1288742518539
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1288742518539
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1288742518539
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1288742518539
started,bundle,com.python.pydev,1.6.3.2010100513,"com.python.pydev",1288742518539
started,bundle,com.python.pydev.analysis,1.6.3.2010100513,"com.python.pydev.analysis",1288742518539
started,bundle,com.python.pydev.codecompletion,1.6.3.2010100513,"com.python.pydev.codecompletion",1288742518539
started,bundle,com.python.pydev.refactoring,1.6.3.2010100513,"com.python.pydev.refactoring",1288742518539
started,bundle,org.python.pydev,1.6.3.2010100513,"org.python.pydev",1288742518539
started,bundle,org.python.pydev.core,1.6.3.2010100513,"org.python.pydev.core",1288742518539
started,bundle,org.python.pydev.debug,1.6.3.2010100513,"org.python.pydev.debug",1288742518539
started,bundle,org.python.pydev.django,1.6.3.2010100513,"org.python.pydev.django",1288742518539
started,bundle,org.python.pydev.jython,1.6.3.2010100513,"org.python.pydev.jython",1288742518539
started,bundle,org.python.pydev.parser,1.6.3.2010100513,"org.python.pydev.parser",1288742518539
started,bundle,org.python.pydev.red_core,1.6.3.2010100513,"org.python.pydev.red_core",1288742518539
started,bundle,org.python.pydev.refactoring,1.6.3.2010100513,"org.python.pydev.refactoring",1288742518539
os,sysinfo,,,"win32",1288742518549
arch,sysinfo,,,"x86",1288742518549
ws,sysinfo,,,"win32",1288742518549
locale,sysinfo,,,"en_US",1288742518549
processors,sysinfo,,,"1",1288742518549
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1288742518549
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1288742518549
java.specification.name,sysinfo,,,"Java Platform API Specification",1288742518549
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1288742518549
java.specification.version,sysinfo,,,"1.6",1288742518549
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1288742518549
java.version,sysinfo,,,"1.6.0_19",1288742518549
java.vm.info,sysinfo,,,"mixed mode",1288742518549
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1288742518549
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1288742518549
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1288742518549
java.vm.specification.version,sysinfo,,,"1.0",1288742518549
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1288742518549
java.vm.version,sysinfo,,,"16.2-b04",1288742518549
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1288742518900
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1288742519531
started,bundle,org.tigris.subversion.subclipse.core,1.0.0,"org.tigris.subversion.subclipse.core",1288742519531
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1288742519731
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1288742519851
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1288742520302
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1288742521093
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1288742521103
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1288742521283
